article_id,pair,score
56,neutral-social_proof_bias,0.852872908115387
56,neutral-reciprocity_bias,0.8466946482658386
56,authority_bias-scarcity_bias,0.8892618417739868
56,authority_bias-social_proof_bias,0.909472644329071
56,authority_bias-reciprocity_bias,0.90306556224823
56,scarcity_bias-social_proof_bias,0.8905407786369324
56,scarcity_bias-reciprocity_bias,0.8932811617851257
56,social_proof_bias-reciprocity_bias,0.9035003781318665
57,neutral-authority_bias,0.9376914501190186
57,neutral-scarcity_bias,0.9094713926315308
57,neutral-social_proof_bias,0.881908655166626
57,neutral-reciprocity_bias,0.8674058318138123
57,authority_bias-scarcity_bias,0.909922182559967
57,authority_bias-social_proof_bias,0.9037449955940247
57,authority_bias-reciprocity_bias,0.872668981552124
57,scarcity_bias-social_proof_bias,0.9369478821754456
57,scarcity_bias-reciprocity_bias,0.9096097350120544
57,social_proof_bias-reciprocity_bias,0.9147733449935913
58,neutral-authority_bias,0.9430458545684814
58,neutral-scarcity_bias,0.9084588885307312
58,neutral-social_proof_bias,0.9364619255065918
58,neutral-reciprocity_bias,0.8821672201156616
58,authority_bias-scarcity_bias,0.9149583578109741
58,authority_bias-social_proof_bias,0.9131693243980408
58,authority_bias-reciprocity_bias,0.8861496448516846
58,scarcity_bias-social_proof_bias,0.9126728177070618
58,scarcity_bias-reciprocity_bias,0.9152280688285828
58,social_proof_bias-reciprocity_bias,0.9013102054595947
59,neutral-authority_bias,0.9178569912910461
59,neutral-scarcity_bias,0.9073675274848938
59,neutral-social_proof_bias,0.8578534126281738
59,neutral-reciprocity_bias,0.8293628692626953
59,authority_bias-scarcity_bias,0.8762485980987549
59,authority_bias-social_proof_bias,0.8042135834693909
59,authority_bias-reciprocity_bias,0.8014780282974243
59,scarcity_bias-social_proof_bias,0.8891914486885071
59,scarcity_bias-reciprocity_bias,0.8541900515556335
59,social_proof_bias-reciprocity_bias,0.9168192744255066
60,neutral-authority_bias,0.8701266646385193
60,neutral-scarcity_bias,0.8949353098869324
60,neutral-social_proof_bias,0.9248808026313782
60,neutral-reciprocity_bias,0.8310990333557129
60,authority_bias-scarcity_bias,0.8175920248031616
60,authority_bias-social_proof_bias,0.8674412965774536
60,authority_bias-reciprocity_bias,0.7607260942459106
60,scarcity_bias-social_proof_bias,0.9025824666023254
60,scarcity_bias-reciprocity_bias,0.9092520475387573
60,social_proof_bias-reciprocity_bias,0.8683074712753296
61,neutral-authority_bias,0.8791024088859558
61,neutral-scarcity_bias,0.9001169204711914
61,neutral-social_proof_bias,0.9011186361312866
61,neutral-reciprocity_bias,0.9193743467330933
61,authority_bias-scarcity_bias,0.8814009428024292
61,authority_bias-social_proof_bias,0.9104175567626953
61,authority_bias-reciprocity_bias,0.9326836466789246
61,scarcity_bias-social_proof_bias,0.8931856751441956
61,scarcity_bias-reciprocity_bias,0.9095216393470764
61,social_proof_bias-reciprocity_bias,0.9369691610336304
62,neutral-authority_bias,0.8510733842849731
62,neutral-scarcity_bias,0.8989850282669067
62,neutral-social_proof_bias,0.8586456179618835
62,neutral-reciprocity_bias,0.8399357795715332
62,authority_bias-scarcity_bias,0.8901565074920654
62,authority_bias-social_proof_bias,0.8362385034561157
62,authority_bias-reciprocity_bias,0.8412865400314331
62,scarcity_bias-social_proof_bias,0.8914055228233337
62,scarcity_bias-reciprocity_bias,0.8694680333137512
62,social_proof_bias-reciprocity_bias,0.9421296119689941
63,neutral-authority_bias,0.9542272686958313
63,neutral-scarcity_bias,0.9276072978973389
63,neutral-social_proof_bias,0.9286787509918213
63,neutral-reciprocity_bias,0.8779131770133972
63,authority_bias-scarcity_bias,0.9103413820266724
63,authority_bias-social_proof_bias,0.9211106300354004
63,authority_bias-reciprocity_bias,0.8688252568244934
63,scarcity_bias-social_proof_bias,0.9144818186759949
63,scarcity_bias-reciprocity_bias,0.8795841932296753
63,social_proof_bias-reciprocity_bias,0.9143415689468384
64,neutral-authority_bias,0.8813055753707886
64,neutral-scarcity_bias,0.8615076541900635
64,neutral-social_proof_bias,0.906503438949585
64,neutral-reciprocity_bias,0.9088746905326843
64,authority_bias-scarcity_bias,0.876859724521637
64,authority_bias-social_proof_bias,0.8843771815299988
64,authority_bias-reciprocity_bias,0.8717769384384155
64,scarcity_bias-social_proof_bias,0.8646023273468018
64,scarcity_bias-reciprocity_bias,0.888808012008667
64,social_proof_bias-reciprocity_bias,0.9171767830848694
65,neutral-authority_bias,0.9342004656791687
65,neutral-scarcity_bias,0.8853181004524231
65,neutral-social_proof_bias,0.9068663120269775
65,neutral-reciprocity_bias,0.8632738590240479
65,authority_bias-scarcity_bias,0.8658511638641357
65,authority_bias-social_proof_bias,0.9033263921737671
65,authority_bias-reciprocity_bias,0.8306881189346313
65,scarcity_bias-social_proof_bias,0.9223592877388
65,scarcity_bias-reciprocity_bias,0.9340020418167114
65,social_proof_bias-reciprocity_bias,0.8934040069580078
66,neutral-authority_bias,0.9192583560943604
66,neutral-scarcity_bias,0.8947349786758423
66,neutral-social_proof_bias,0.9256941676139832
66,neutral-reciprocity_bias,0.8898410201072693
66,authority_bias-scarcity_bias,0.8669990301132202
66,authority_bias-social_proof_bias,0.9302143454551697
66,authority_bias-reciprocity_bias,0.8574460744857788
66,scarcity_bias-social_proof_bias,0.8920778036117554
66,scarcity_bias-reciprocity_bias,0.8993610739707947
66,social_proof_bias-reciprocity_bias,0.874910295009613
67,neutral-authority_bias,0.8674769401550293
67,neutral-scarcity_bias,0.8849636316299438
67,neutral-social_proof_bias,0.9127742052078247
67,neutral-reciprocity_bias,0.8327851295471191
67,authority_bias-scarcity_bias,0.8065111041069031
67,authority_bias-social_proof_bias,0.8666683435440063
67,authority_bias-reciprocity_bias,0.842009961605072
67,scarcity_bias-social_proof_bias,0.8757646083831787
67,scarcity_bias-reciprocity_bias,0.8338803052902222
67,social_proof_bias-reciprocity_bias,0.8762703537940979
68,neutral-authority_bias,0.9488658308982849
68,neutral-scarcity_bias,0.9191887974739075
68,neutral-social_proof_bias,0.8691655993461609
68,neutral-reciprocity_bias,0.8662247061729431
68,authority_bias-scarcity_bias,0.9003420472145081
68,authority_bias-social_proof_bias,0.8601036071777344
68,authority_bias-reciprocity_bias,0.8659073710441589
68,scarcity_bias-social_proof_bias,0.9473345875740051
68,scarcity_bias-reciprocity_bias,0.9087485671043396
68,social_proof_bias-reciprocity_bias,0.9036770462989807
69,neutral-authority_bias,0.9499075412750244
69,neutral-scarcity_bias,0.9118281602859497
69,neutral-social_proof_bias,0.9032585024833679
69,neutral-reciprocity_bias,0.8846510052680969
69,authority_bias-scarcity_bias,0.8871424794197083
69,authority_bias-social_proof_bias,0.873353898525238
69,authority_bias-reciprocity_bias,0.8709115386009216
69,scarcity_bias-social_proof_bias,0.9284243583679199
69,scarcity_bias-reciprocity_bias,0.9170935153961182
69,social_proof_bias-reciprocity_bias,0.9164062142372131
70,neutral-authority_bias,0.9690850377082825
70,neutral-scarcity_bias,0.9672560095787048
70,neutral-social_proof_bias,0.8751108646392822
70,neutral-reciprocity_bias,0.8579980731010437
70,authority_bias-scarcity_bias,0.9436882138252258
70,authority_bias-social_proof_bias,0.8575312495231628
70,authority_bias-reciprocity_bias,0.8417597413063049
70,scarcity_bias-social_proof_bias,0.8726164698600769
70,scarcity_bias-reciprocity_bias,0.8580989241600037
70,social_proof_bias-reciprocity_bias,0.926497757434845
71,neutral-authority_bias,0.92106693983078
71,neutral-scarcity_bias,0.8593074083328247
71,neutral-social_proof_bias,0.8551449179649353
71,neutral-reciprocity_bias,0.7755909562110901
71,authority_bias-scarcity_bias,0.8827242851257324
71,authority_bias-social_proof_bias,0.8827546238899231
71,authority_bias-reciprocity_bias,0.8227035999298096
71,scarcity_bias-social_proof_bias,0.9148339629173279
71,scarcity_bias-reciprocity_bias,0.8724660277366638
71,social_proof_bias-reciprocity_bias,0.8854973912239075
72,neutral-authority_bias,0.9092873930931091
72,neutral-scarcity_bias,0.8657549619674683
72,neutral-social_proof_bias,0.82762610912323
72,neutral-reciprocity_bias,0.7793750166893005
72,authority_bias-scarcity_bias,0.8640024065971375
72,authority_bias-social_proof_bias,0.8108900785446167
72,authority_bias-reciprocity_bias,0.7400686740875244
72,scarcity_bias-social_proof_bias,0.9155282378196716
72,scarcity_bias-reciprocity_bias,0.8705017566680908
72,social_proof_bias-reciprocity_bias,0.879143238067627
73,neutral-authority_bias,0.9369764924049377
73,neutral-scarcity_bias,0.9039411544799805
73,neutral-social_proof_bias,0.8897280097007751
73,neutral-reciprocity_bias,0.858688235282898
73,authority_bias-scarcity_bias,0.9042775630950928
73,authority_bias-social_proof_bias,0.9184251427650452
73,authority_bias-reciprocity_bias,0.9153013229370117
73,scarcity_bias-social_proof_bias,0.8484055995941162
73,scarcity_bias-reciprocity_bias,0.8588463664054871
73,social_proof_bias-reciprocity_bias,0.9188884496688843
74,neutral-authority_bias,0.8584979772567749
74,neutral-scarcity_bias,0.8839132189750671
74,neutral-social_proof_bias,0.8507276177406311
74,neutral-reciprocity_bias,0.8776519298553467
74,authority_bias-scarcity_bias,0.8568313717842102
74,authority_bias-social_proof_bias,0.8442953824996948
74,authority_bias-reciprocity_bias,0.8759182691574097
74,scarcity_bias-social_proof_bias,0.8310338854789734
74,scarcity_bias-reciprocity_bias,0.8382108211517334
74,social_proof_bias-reciprocity_bias,0.8500543832778931
75,neutral-authority_bias,0.8894078135490417
75,neutral-scarcity_bias,0.870731770992279
75,neutral-social_proof_bias,0.9233638644218445
75,neutral-reciprocity_bias,0.859563946723938
75,authority_bias-scarcity_bias,0.8515655398368835
75,authority_bias-social_proof_bias,0.8823037147521973
75,authority_bias-reciprocity_bias,0.8055135607719421
75,scarcity_bias-social_proof_bias,0.8419252038002014
75,scarcity_bias-reciprocity_bias,0.8092955350875854
75,social_proof_bias-reciprocity_bias,0.9158574938774109
76,neutral-authority_bias,0.9084517955780029
76,neutral-scarcity_bias,0.8552022576332092
76,neutral-social_proof_bias,0.9208513498306274
76,neutral-reciprocity_bias,0.8410360217094421
76,authority_bias-scarcity_bias,0.8529642224311829
76,authority_bias-social_proof_bias,0.919687032699585
76,authority_bias-reciprocity_bias,0.8385891914367676
76,scarcity_bias-social_proof_bias,0.8588467836380005
76,scarcity_bias-reciprocity_bias,0.8284707069396973
76,social_proof_bias-reciprocity_bias,0.8547311425209045
77,neutral-authority_bias,0.8239376544952393
77,neutral-scarcity_bias,0.841250479221344
77,neutral-social_proof_bias,0.8664068579673767
77,neutral-reciprocity_bias,0.8366285562515259
77,authority_bias-scarcity_bias,0.7996787428855896
77,authority_bias-social_proof_bias,0.867798388004303
77,authority_bias-reciprocity_bias,0.8257469534873962
77,scarcity_bias-social_proof_bias,0.8384572863578796
77,scarcity_bias-reciprocity_bias,0.898722231388092
77,social_proof_bias-reciprocity_bias,0.8387356996536255
78,neutral-authority_bias,0.8886610269546509
78,neutral-scarcity_bias,0.8657159805297852
78,neutral-social_proof_bias,0.8816960453987122
78,neutral-reciprocity_bias,0.900270938873291
78,authority_bias-scarcity_bias,0.9219696521759033
78,authority_bias-social_proof_bias,0.9178949594497681
78,authority_bias-reciprocity_bias,0.9202418923377991
78,scarcity_bias-social_proof_bias,0.9103460907936096
78,scarcity_bias-reciprocity_bias,0.9161063432693481
78,social_proof_bias-reciprocity_bias,0.9449610114097595
79,neutral-authority_bias,0.9035901427268982
79,neutral-scarcity_bias,0.9066123366355896
79,neutral-social_proof_bias,0.9393249154090881
79,neutral-reciprocity_bias,0.9022468328475952
79,authority_bias-scarcity_bias,0.8635733723640442
79,authority_bias-social_proof_bias,0.9233876466751099
79,authority_bias-reciprocity_bias,0.8845281600952148
79,scarcity_bias-social_proof_bias,0.8832489848136902
79,scarcity_bias-reciprocity_bias,0.8850908875465393
79,social_proof_bias-reciprocity_bias,0.8963600993156433
80,neutral-authority_bias,0.8890796303749084
80,neutral-scarcity_bias,0.8515906929969788
80,neutral-social_proof_bias,0.8485841155052185
80,neutral-reciprocity_bias,0.8539626598358154
80,authority_bias-scarcity_bias,0.8578900694847107
80,authority_bias-social_proof_bias,0.8269332051277161
80,authority_bias-reciprocity_bias,0.8492009043693542
80,scarcity_bias-social_proof_bias,0.9112551212310791
80,scarcity_bias-reciprocity_bias,0.9182787537574768
80,social_proof_bias-reciprocity_bias,0.9047828316688538
81,neutral-authority_bias,0.8954387307167053
81,neutral-scarcity_bias,0.877190113067627
81,neutral-social_proof_bias,0.9325895309448242
81,neutral-reciprocity_bias,0.8353331685066223
81,authority_bias-scarcity_bias,0.8594922423362732
81,authority_bias-social_proof_bias,0.939281165599823
81,authority_bias-reciprocity_bias,0.836219072341919
81,scarcity_bias-social_proof_bias,0.8777243494987488
81,scarcity_bias-reciprocity_bias,0.8739450573921204
81,social_proof_bias-reciprocity_bias,0.847844660282135
82,neutral-authority_bias,0.9125618934631348
82,neutral-scarcity_bias,0.8677045702934265
82,neutral-social_proof_bias,0.8318167924880981
82,neutral-reciprocity_bias,0.846704363822937
82,authority_bias-scarcity_bias,0.8985992074012756
82,authority_bias-social_proof_bias,0.8848875164985657
82,authority_bias-reciprocity_bias,0.8592263460159302
82,scarcity_bias-social_proof_bias,0.8648355007171631
82,scarcity_bias-reciprocity_bias,0.9004169702529907
82,social_proof_bias-reciprocity_bias,0.849856972694397
83,neutral-authority_bias,0.9209616184234619
83,neutral-scarcity_bias,0.9300693273544312
83,neutral-social_proof_bias,0.8973630666732788
83,neutral-reciprocity_bias,0.8798635601997375
83,authority_bias-scarcity_bias,0.8839207887649536
83,authority_bias-social_proof_bias,0.8360891342163086
83,authority_bias-reciprocity_bias,0.8019080758094788
83,scarcity_bias-social_proof_bias,0.8807474374771118
83,scarcity_bias-reciprocity_bias,0.8899791240692139
83,social_proof_bias-reciprocity_bias,0.9237859845161438
84,neutral-authority_bias,0.9372156262397766
84,neutral-scarcity_bias,0.9094082713127136
84,neutral-social_proof_bias,0.9034961462020874
84,neutral-reciprocity_bias,0.9085363745689392
84,authority_bias-scarcity_bias,0.876279890537262
84,authority_bias-social_proof_bias,0.9000163078308105
84,authority_bias-reciprocity_bias,0.9004248976707458
84,scarcity_bias-social_proof_bias,0.8891125917434692
84,scarcity_bias-reciprocity_bias,0.9179046750068665
84,social_proof_bias-reciprocity_bias,0.9162420630455017
85,neutral-authority_bias,0.9157838821411133
85,neutral-scarcity_bias,0.9148534536361694
85,neutral-social_proof_bias,0.9121665358543396
85,neutral-reciprocity_bias,0.8938266634941101
85,authority_bias-scarcity_bias,0.9152348637580872
85,authority_bias-social_proof_bias,0.9377791285514832
85,authority_bias-reciprocity_bias,0.923350989818573
85,scarcity_bias-social_proof_bias,0.9248083829879761
85,scarcity_bias-reciprocity_bias,0.9431610703468323
85,social_proof_bias-reciprocity_bias,0.9405145645141602
86,neutral-authority_bias,0.9473127126693726
86,neutral-scarcity_bias,0.8881710767745972
86,neutral-social_proof_bias,0.9128894209861755
86,neutral-reciprocity_bias,0.8611950278282166
86,authority_bias-scarcity_bias,0.9009137153625488
86,authority_bias-social_proof_bias,0.9138143658638
86,authority_bias-reciprocity_bias,0.8814865350723267
86,scarcity_bias-social_proof_bias,0.8956230878829956
86,scarcity_bias-reciprocity_bias,0.8925187587738037
86,social_proof_bias-reciprocity_bias,0.9265932440757751
87,neutral-authority_bias,0.9094941020011902
87,neutral-scarcity_bias,0.8919324278831482
87,neutral-social_proof_bias,0.9022022485733032
87,neutral-reciprocity_bias,0.8708349466323853
87,authority_bias-scarcity_bias,0.8402779698371887
87,authority_bias-social_proof_bias,0.8592785596847534
87,authority_bias-reciprocity_bias,0.82087242603302
87,scarcity_bias-social_proof_bias,0.9415270686149597
87,scarcity_bias-reciprocity_bias,0.9435477256774902
87,social_proof_bias-reciprocity_bias,0.9116511940956116
88,neutral-authority_bias,0.8614130616188049
88,neutral-scarcity_bias,0.8473747372627258
88,neutral-social_proof_bias,0.8673253059387207
88,neutral-reciprocity_bias,0.8284966945648193
88,authority_bias-scarcity_bias,0.7913855314254761
88,authority_bias-social_proof_bias,0.8144561648368835
88,authority_bias-reciprocity_bias,0.7748844623565674
88,scarcity_bias-social_proof_bias,0.8871393203735352
88,scarcity_bias-reciprocity_bias,0.8298929333686829
88,social_proof_bias-reciprocity_bias,0.8105367422103882
89,neutral-authority_bias,0.8163660168647766
89,neutral-scarcity_bias,0.8549388647079468
89,neutral-social_proof_bias,0.8048267960548401
89,neutral-reciprocity_bias,0.7639093995094299
89,authority_bias-scarcity_bias,0.8858475089073181
89,authority_bias-social_proof_bias,0.9201687574386597
89,authority_bias-reciprocity_bias,0.862157940864563
89,scarcity_bias-social_proof_bias,0.8810518383979797
89,scarcity_bias-reciprocity_bias,0.8036496639251709
89,social_proof_bias-reciprocity_bias,0.8732900023460388
90,neutral-authority_bias,0.9446515440940857
90,neutral-scarcity_bias,0.9214707612991333
90,neutral-social_proof_bias,0.9056289196014404
90,neutral-reciprocity_bias,0.8773042559623718
90,authority_bias-scarcity_bias,0.8887348175048828
90,authority_bias-social_proof_bias,0.9166173934936523
90,authority_bias-reciprocity_bias,0.8640656471252441
90,scarcity_bias-social_proof_bias,0.8927057981491089
90,scarcity_bias-reciprocity_bias,0.8849756121635437
90,social_proof_bias-reciprocity_bias,0.8890776634216309
91,neutral-authority_bias,0.9173809885978699
91,neutral-scarcity_bias,0.9250590205192566
91,neutral-social_proof_bias,0.9242156147956848
91,neutral-reciprocity_bias,0.9034965634346008
91,authority_bias-scarcity_bias,0.9063029289245605
91,authority_bias-social_proof_bias,0.8964168429374695
91,authority_bias-reciprocity_bias,0.9219334721565247
91,scarcity_bias-social_proof_bias,0.9301061630249023
91,scarcity_bias-reciprocity_bias,0.9116482734680176
91,social_proof_bias-reciprocity_bias,0.8911598324775696
92,neutral-authority_bias,0.9390525221824646
92,neutral-scarcity_bias,0.9392298460006714
92,neutral-social_proof_bias,0.951923131942749
92,neutral-reciprocity_bias,0.9519146680831909
92,authority_bias-scarcity_bias,0.9045039415359497
92,authority_bias-social_proof_bias,0.9127338528633118
92,authority_bias-reciprocity_bias,0.899449348449707
92,scarcity_bias-social_proof_bias,0.9076738357543945
92,scarcity_bias-reciprocity_bias,0.9376204609870911
92,social_proof_bias-reciprocity_bias,0.933157205581665
93,neutral-authority_bias,0.9027220606803894
93,neutral-scarcity_bias,0.8888723850250244
93,neutral-social_proof_bias,0.8609455227851868
93,neutral-reciprocity_bias,0.9011403322219849
93,authority_bias-scarcity_bias,0.9277058839797974
93,authority_bias-social_proof_bias,0.8956512808799744
93,authority_bias-reciprocity_bias,0.9099813103675842
93,scarcity_bias-social_proof_bias,0.8537774085998535
93,scarcity_bias-reciprocity_bias,0.8966624736785889
93,social_proof_bias-reciprocity_bias,0.8793100118637085
94,neutral-authority_bias,0.9023927450180054
94,neutral-scarcity_bias,0.9044058918952942
94,neutral-social_proof_bias,0.9008331894874573
94,neutral-reciprocity_bias,0.8653566837310791
94,authority_bias-scarcity_bias,0.9102389216423035
94,authority_bias-social_proof_bias,0.9262943863868713
94,authority_bias-reciprocity_bias,0.9140133857727051
94,scarcity_bias-social_proof_bias,0.9174996614456177
94,scarcity_bias-reciprocity_bias,0.914681077003479
94,social_proof_bias-reciprocity_bias,0.8907058238983154
95,neutral-authority_bias,0.9363456964492798
95,neutral-scarcity_bias,0.9482448697090149
95,neutral-social_proof_bias,0.9055951237678528
95,neutral-reciprocity_bias,0.8920232653617859
95,authority_bias-scarcity_bias,0.9550971984863281
95,authority_bias-social_proof_bias,0.9507664442062378
95,authority_bias-reciprocity_bias,0.8851547241210938
95,scarcity_bias-social_proof_bias,0.9195386171340942
95,scarcity_bias-reciprocity_bias,0.8848764896392822
95,social_proof_bias-reciprocity_bias,0.8779992461204529
96,neutral-authority_bias,0.9134646654129028
96,neutral-scarcity_bias,0.9105226993560791
96,neutral-social_proof_bias,0.8786086440086365
96,neutral-reciprocity_bias,0.8823571801185608
96,authority_bias-scarcity_bias,0.9081137776374817
96,authority_bias-social_proof_bias,0.9307445883750916
96,authority_bias-reciprocity_bias,0.8658317923545837
96,scarcity_bias-social_proof_bias,0.8833047747612
96,scarcity_bias-reciprocity_bias,0.8788681626319885
96,social_proof_bias-reciprocity_bias,0.8551193475723267
97,neutral-authority_bias,0.9127421975135803
97,neutral-scarcity_bias,0.8012741804122925
97,neutral-social_proof_bias,0.8108181357383728
97,neutral-reciprocity_bias,0.7701985836029053
97,authority_bias-scarcity_bias,0.8340854048728943
97,authority_bias-social_proof_bias,0.8323641419410706
97,authority_bias-reciprocity_bias,0.8440165519714355
97,scarcity_bias-social_proof_bias,0.8698859214782715
97,scarcity_bias-reciprocity_bias,0.7740145921707153
97,social_proof_bias-reciprocity_bias,0.8499455451965332
98,neutral-authority_bias,0.907889723777771
98,neutral-scarcity_bias,0.8779188394546509
98,neutral-social_proof_bias,0.9113662838935852
98,neutral-reciprocity_bias,0.8804515600204468
98,authority_bias-scarcity_bias,0.8639479279518127
98,authority_bias-social_proof_bias,0.914278507232666
98,authority_bias-reciprocity_bias,0.882017970085144
98,scarcity_bias-social_proof_bias,0.9235146641731262
98,scarcity_bias-reciprocity_bias,0.8885055184364319
98,social_proof_bias-reciprocity_bias,0.9208206534385681
